id,name,state_id
1,Alegria-Dulantzi,1
2,Amurrio,1
3,Anana,1
4,Aramaio,1
5,Arminon,1
6,Arraia-Maeztu,1
7,Arrazua-Ubarrundia,1
8,Artziniega,1
9,Asparrena,1
10,Ayala/Aiara,1
11,Banos de Ebro/Manueta,1
12,Barrundia,1
13,Berantevilla,1
14,Bernedo,1
15,Campezo/Kanpezu,1
16,Elburgo/Burgelu,1
17,Elciego,1
18,Elvillar/Bilar,1
19,Erriberagoitia/Ribera Alta,1
20,Harana/Valle de Arana,1
21,Iruna Oka/Iruna de Oca,1
22,Iruraiz-Gauna,1
23,Kripan,1
24,Kuartango,1
25,Labastida/Bastida,1
26,Lagran,1
27,Laguardia,1
28,Lanciego/Lantziego,1
29,Lantaron,1
30,Lapuebla de Labarca,1
31,Laudio/Llodio,1
32,Legutio,1
33,Leza,1
34,Moreda de alava,1
35,Navaridas,1
36,Okondo,1
37,Oyon-Oion,1
38,Penacerrada-Urizaharra,1
39,Ribera Baja/Erribera Beitia,1
40,Salvatierra/Agurain,1
41,Samaniego,1
42,San Millan/Donemiliaga,1
43,Urkabustaiz,1
44,Valdegovia/Gaubea,1
45,Villabuena de alava/Eskuernaga,1
46,Vitoria-Gasteiz,1
47,Yecora/Iekora,1
48,Zalduondo,1
49,Zambrana,1
50,Zigoitia,1
51,Zuia,1
52,Abengibre,2
53,Alatoz,2
54,Albacete,2
55,Albatana,2
56,Alborea,2
57,Alcadozo,2
58,Alcala del Jucar,2
59,Alcaraz,2
60,Almansa,2
61,Alpera,2
62,Ayna,2
63,Balazote,2
64,El Ballestero,2
65,Balsa de Ves,2
66,Barrax,2
67,Bienservida,2
68,Bogarra,2
69,Bonete,2
70,El Bonillo,2
71,Carcelen,2
72,Casas de Juan Nunez,2
73,Casas de Lazaro,2
74,Casas de Ves,2
75,Casas-Ibanez,2
76,Caudete,2
77,Cenizate,2
78,Chinchilla de Monte-Aragon,2
79,Corral-Rubio,2
80,Cotillas,2
81,Elche de la Sierra,2
82,Ferez,2
83,Fuensanta,2
84,Fuente-alamo,2
85,Fuentealbilla,2
86,La Gineta,2
87,Golosalvo,2
88,Hellin,2
89,La Herrera,2
90,Higueruela,2
91,Hoya-Gonzalo,2
92,Jorquera,2
93,Letur,2
94,Lezuza,2
95,Lietor,2
96,Madrigueras,2
97,Mahora,2
98,Masegoso,2
99,Minaya,2
100,Molinicos,2
101,Montalvos,2
102,Montealegre del Castillo,2
103,Motilleja,2
104,Munera,2
105,Navas de Jorquera,2
106,Nerpio,2
107,Ontur,2
108,Ossa de Montiel,2
109,Paterna del Madera,2
110,Penas de San Pedro,2
111,Penascosa,2
112,Petrola,2
113,Povedilla,2
114,Pozo Canada,2
115,Pozohondo,2
116,Pozo-Lorente,2
117,Pozuelo,2
118,La Recueja,2
119,Riopar,2
120,Robledo,2
121,La Roda,2
122,Salobre,2
123,San Pedro,2
124,Socovos,2
125,Tarazona de la Mancha,2
126,Tobarra,2
127,Valdeganga,2
128,Vianos,2
129,Villa de Ves,2
130,Villalgordo del Jucar,2
131,Villamalea,2
132,Villapalacios,2
133,Villarrobledo,2
134,Villatoya,2
135,Villavaliente,2
136,Villaverde de Guadalimar,2
137,Viveros,2
138,Yeste,2
139,Adsubia,3
140,Agost,3
141,Agres,3
142,Aigues,3
143,Albatera,3
144,Alcalali,3
145,Alcocer de Planes,3
146,Alcoleja,3
147,Alcoy/Alcoi,3
148,Alfafara,3
149,L'Alfas del Pi,3
150,Algorfa,3
151,Alguena,3
152,Alicante/Alacant,3
153,Almoradi,3
154,Almudaina,3
155,L'Alqueria d'Asnar,3
156,Altea,3
157,Aspe,3
158,Balones,3
159,Banyeres de Mariola,3
160,Benasau,3
161,Beneixama,3
162,Benejuzar,3
163,Benferri,3
164,Beniarbeig,3
165,Beniarda,3
166,Beniarres,3
167,Benidoleig,3
168,Benidorm,3
169,Benifallim,3
170,Benifato,3
171,Benigembla,3
172,Benijofar,3
173,Benilloba,3
174,Benillup,3
175,Benimantell,3
176,Benimarfull,3
177,Benimassot,3
178,Benimeli,3
179,Benissa,3
180,Benitachell/El Poble Nou de Benitatxell,3
181,Biar,3
182,Bigastro,3
183,Bolulla,3
184,Busot,3
185,Callosa de Segura,3
186,Callosa d'En Sarria,3
187,Calp,3
188,El Campello,3
189,Campo de Mirra/El Camp de Mirra,3
190,Canada,3
191,Castalla,3
192,Castell de Castells,3
193,El Castell de Guadalest,3
194,Catral,3
195,Cocentaina,3
196,Confrides,3
197,Cox,3
198,Crevillent,3
199,Daya Nueva,3
200,Daya Vieja,3
201,Denia,3
202,Dolores,3
203,Elche/Elx,3
204,Elda,3
205,Facheca,3
206,Famorca,3
207,Finestrat,3
208,Fondo de les Neus/Hondon de las Nieves,3
209,Formentera del Segura,3
210,Gaianes,3
211,Gata de Gorgos,3
212,Gorga,3
213,Granja de Rocamora,3
214,Guardamar del Segura,3
215,Hondon de los Frailes,3
216,Ibi,3
217,Jacarilla,3
218,Javea/XAbia,3
219,Jijona/Xixona,3
220,Lliber,3
221,Lorcha/L'Orxa,3
222,Millena,3
223,Monforte del Cid,3
224,Monovar/MonOver,3
225,lOS Montesinos,3
226,Murla,3
227,Muro de Alcoy,3
228,Mutxamel,3
229,Novelda,3
230,La Nucia,3
231,Ondara,3
232,Onil,3
233,Orba,3
234,Orihuela,3
235,Orxeta,3
236,Parcent,3
237,Pedreguer,3
238,Pego,3
239,Penaguila,3
240,Petrer,3
241,Pilar de la Horadada,3
242,El Pinoso/Pinoso,3
243,Planes,3
244,Els Poblets,3
245,Polop,3
246,Quatretondeta,3
247,Rafal,3
248,El Rafol d'Almunia,3
249,Redovan,3
250,Relleu,3
251,Rojales,3
252,La Romana,3
253,Sagra,3
254,Salinas,3
255,San Fulgencio,3
256,San Isidro,3
257,San Miguel de Salinas,3
258,San Vicente del Raspeig/Sant Vicent del Raspeig,3
259,Sanet y Negrals,3
260,Sant Joan d'Alacant,3
261,Santa Pola,3
262,Sax,3
263,Sella,3
264,Senija,3
265,Tarbena,3
266,Teulada,3
267,Tibi,3
268,Tollos,3
269,Tormos,3
270,Torremanzanas/La Torre de les Masanes,3
271,Torrevieja,3
272,La Vall d'Alcala,3
273,Vall de Gallinera,3
274,La Vall de Laguar,3
275,La Vall d'Ebo,3
276,El Verger,3
277,Villajoyosa/La Vila Joiosa,3
278,Villena,3
279,Xalo,3
280,Abla,4
281,Abrucena,4
282,Adra,4
283,Albanchez,4
284,Alboloduy,4
285,Albox,4
286,Alcolea,4
287,Alcontar,4
288,Alcudia de Monteagud,4
289,Alhabia,4
290,Alhama de Almeria,4
291,Alicun,4
292,Almeria,4
293,Almocita,4
294,Alsodux,4
295,Antas,4
296,Arboleas,4
297,Armuna de Almanzora,4
298,Bacares,4
299,Bayarcal,4
300,Bayarque,4
301,Bedar,4
302,Beires,4
303,Benahadux,4
304,Benitagla,4
305,Benizalon,4
306,Bentarique,4
307,Berja,4
308,Canjayar,4
309,Cantoria,4
310,Carboneras,4
311,Castro de Filabres,4
312,Chercos,4
313,Chirivel,4
314,Cobdar,4
315,Cuevas del Almanzora,4
316,Dalias,4
317,El Ejido,4
318,Enix,4
319,Felix,4
320,Fines,4
321,Finana,4
322,Fondon,4
323,Gador,4
324,Los Gallardos,4
325,Garrucha,4
326,Gergal,4
327,Huecija,4
328,Huercal de Almeria,4
329,Huercal-Overa,4
330,Illar,4
331,Instincion,4
332,Laroya,4
333,Laujar de Andarax,4
334,Lijar,4
335,Lubrin,4
336,Lucainena de las Torres,4
337,Lucar,4
338,Macael,4
339,Maria,4
340,Mojacar,4
341,La Mojonera,4
342,Nacimiento,4
343,Nijar,4
344,Ohanes,4
345,Olula de Castro,4
346,Olula del Rio,4
347,Oria,4
348,Padules,4
349,Partaloa,4
350,Paterna del Rio,4
351,Pechina,4
352,Pulpi,4
353,Purchena,4
354,Ragol,4
355,Rioja,4
356,Roquetas de Mar,4
357,Santa Cruz de Marchena,4
358,Santa Fe de Mondujar,4
359,Senes,4
360,Seron,4
361,Sierro,4
362,Somontin,4
363,Sorbas,4
364,Sufli,4
365,Tabernas,4
366,Taberno,4
367,Tahal,4
368,Terque,4
369,Tijola,4
370,Las Tres Villas,4
371,Turre,4
372,Turrillas,4
373,Uleila del Campo,4
374,Urracal,4
375,Velefique,4
376,Velez-Blanco,4
377,Velez-Rubio,4
378,Vera,4
379,Viator,4
380,Vicar,4
381,Zurgena,4
382,Adanero,5
383,La Adrada,5
384,Albornos,5
385,Aldeanueva de Santa Cruz,5
386,Aldeaseca,5
387,La Aldehuela,5
388,Amavida,5
389,El Arenal,5
390,Arenas de San Pedro,5
391,Arevalillo,5
392,Arevalo,5
393,Aveinte,5
394,Avellaneda,5
395,avila,5
396,El Barco de avila,5
397,El Barraco,5
398,Barroman,5
399,Becedas,5
400,Becedillas,5
401,Bercial de Zapardiel,5
402,Las Berlanas,5
403,Bernuy-Zapardiel,5
404,Berrocalejo de Aragona,5
405,Blascomillan,5
406,Blasconuno de Matacabras,5
407,Blascosancho,5
408,El Bohodon,5
409,Bohoyo,5
410,Bonilla de la Sierra,5
411,Brabos,5
412,Bularros,5
413,Burgohondo,5
414,Cabezas de Alambre,5
415,Cabezas del Pozo,5
416,Cabezas del Villar,5
417,Cabizuela,5
418,Canales,5
419,Candeleda,5
420,Cantiveros,5
421,Cardenosa,5
422,La Carrera,5
423,Casas del Puerto,5
424,Casasola,5
425,Casavieja,5
426,Casillas,5
427,Castellanos de Zapardiel,5
428,Cebreros,5
429,Cepeda la Mora,5
430,Chamartin,5
431,Cillan,5
432,Cisla,5
433,La Colilla,5
434,Collado de Contreras,5
435,Collado del Miron,5
436,Constanzana,5
437,Crespos,5
438,Cuevas del Valle,5
439,Diego del Carpio,5
440,Donjimeno,5
441,Donvidas,5
442,Espinosa de los Caballeros,5
443,Flores de avila,5
444,Fontiveros,5
445,Fresnedilla,5
446,El El Fresno,5
447,Fuente el Sauz,5
448,Fuentes de Ano,5
449,Gallegos de Altamiros,5
450,Gallegos de Sobrinos,5
451,Garganta del Villar,5
452,Gavilanes,5
453,Gemuno,5
454,Gil Garcia,5
455,Gilbuena,5
456,Gimialcon,5
457,Gotarrendura,5
458,Grandes y San Martin,5
459,Guisando,5
460,Gutierre-Munoz,5
461,Hernansancho,5
462,Herradon de Pinares,5
463,Herreros de Suso,5
464,Higuera de las Duenas,5
465,La Hija de Dios,5
466,La Horcajada,5
467,Horcajo de las Torres,5
468,El Hornillo,5
469,El Hoyo de Pinares,5
470,Hoyocasero,5
471,Hoyorredondo,5
472,Hoyos de Miguel Munoz,5
473,Hoyos del Collado,5
474,Hoyos del Espino,5
475,Hurtumpascual,5
476,Junciana,5
477,Langa,5
478,Lanzahita,5
479,Los Llanos de Tormes,5
480,El Losar del Barco,5
481,Madrigal de las Altas Torres,5
482,Maello,5
483,Malpartida de Corneja,5
484,Mamblas,5
485,Mancera de Arriba,5
486,Manjabalago,5
487,Marlin,5
488,Martiherrero,5
489,Martinez,5
490,Mediana de Voltoya,5
491,Medinilla,5
492,Mengamunoz,5
493,Mesegar de Corneja,5
494,Mijares,5
495,Mingorria,5
496,El Miron,5
497,Mironcillo,5
498,Miruena de los Infanzones,5
499,Mombeltran,5
500,Monsalupe,5
501,Moraleja de Matacabras,5
502,Munana,5
503,Munico,5
504,Munogalindo,5
505,Munogrande,5
506,Munomer del Peco,5
507,Munopepe,5
508,Munosancho,5
509,Munotello,5
510,Narrillos del alamo,5
511,Narrillos del Rebollar,5
512,Narros de Salduena,5
513,Narros del Castillo,5
514,Narros del Puerto,5
515,Nava de Arevalo,5
516,Nava del Barco,5
517,Navacepedilla de Corneja,5
518,Navadijos,5
519,Navaescurial,5
520,Navahondilla,5
521,Navalacruz,5
522,Navalmoral,5
523,Navalonguilla,5
524,Navalosa,5
525,Navalperal de Pinares,5
526,Navalperal de Tormes,5
527,Navaluenga,5
528,Navaquesera,5
529,Navarredonda de Gredos,5
530,Navarredondilla,5
531,Navarrevisca,5
532,Las Navas del Marques,5
533,Navatalgordo,5
534,Navatejares,5
535,Neila de San Miguel,5
536,Niharra,5
537,Ojos-Albos,5
538,Orbita,5
539,El Oso,5
540,Padiernos,5
541,Pajares de Adaja,5
542,Palacios de Goda,5
543,Papatrigo,5
544,El Parral,5
545,Pascualcobo,5
546,Pedro Bernardo,5
547,Pedro-Rodriguez,5
548,Peguerinos,5
549,Penalba de avila,5
550,Piedrahita,5
551,Piedralaves,5
552,Poveda,5
553,Poyales del Hoyo,5
554,Pozanco,5
555,Pradosegar,5
556,Puerto Castilla,5
557,Rasueros,5
558,Riocabado,5
559,Riofrio,5
560,Rivilla de Barajas,5
561,Salobral,5
562,Salvadios,5
563,San Bartolome de Bejar,5
564,San Bartolome de Corneja,5
565,San Bartolome de Pinares,5
566,San Esteban de los Patos,5
567,San Esteban de Zapardiel,5
568,San Esteban del Valle,5
569,San Garcia de Ingelmos,5
570,San Juan de Gredos,5
571,San Juan de la Encinilla,5
572,San Juan de la Nava,5
573,San Juan del Molinillo,5
574,San Juan del Olmo,5
575,San Lorenzo de Tormes,5
576,San Martin de la Vega del Alberche,5
577,San Martin del Pimpollar,5
578,San Miguel de Corneja,5
579,San Miguel de Serrezuela,5
580,San Pascual,5
581,San Pedro del Arroyo,5
582,San Vicente de Arevalo,5
583,Sanchidrian,5
584,Sanchorreja,5
585,Santa Cruz de Pinares,5
586,Santa Cruz del Valle,5
587,Santa Maria de los Caballeros,5
588,Santa Maria del Arroyo,5
589,Santa Maria del Berrocal,5
590,Santa Maria del Cubillo,5
591,Santa Maria del Tietar,5
592,Santiago del Collado,5
593,Santiago del Tormes,5
594,Santo Domingo de las Posadas,5
595,Santo Tome de Zabarcos,5
596,La Serrada,5
597,Serranillos,5
598,Sigeres,5
599,Sinlabajos,5
600,Solana de avila,5
601,Solana de Rioalmar,5
602,Solosancho,5
603,Sotalbo,5
604,Sotillo de la Adrada,5
605,El Tiemblo,5
606,Tinosillos,5
607,Tolbanos,5
608,Tormellas,5
609,Tornadizos de avila,5
610,La Torre,5
611,Tortoles,5
612,Umbrias,5
613,Vadillo de la Sierra,5
614,Valdecasa,5
615,Vega de Santa Maria,5
616,Velayos,5
617,Villaflor,5
618,Villafranca de la Sierra,5
619,Villanueva de avila,5
620,Villanueva de Gomez,5
621,Villanueva del Aceral,5
622,Villanueva del Campillo,5
623,Villar de Corneja,5
624,Villarejo del Valle,5
625,Villatoro,5
626,Vinegra de Morana,5
627,Vita,5
628,Zapardiel de la Canada,5
629,Zapardiel de la Ribera,5
630,Acedera,6
631,Aceuchal,6
632,Ahillones,6
633,Alange,6
634,La Albuera,6
635,Alburquerque,6
636,Alconchel,6
637,Alconera,6
638,Aljucen,6
639,Almendral,6
640,Almendralejo,6
641,Arroyo de San Servan,6
642,Atalaya,6
643,Azuaga,6
644,Badajoz,6
645,Barcarrota,6
646,Baterno,6
647,Benquerencia de la Serena,6
648,Berlanga,6
649,Bienvenida,6
650,Bodonal de la Sierra,6
651,Burguillos del Cerro,6
652,Cabeza del Buey,6
653,Cabeza la Vaca,6
654,Calamonte,6
655,Calera de Leon,6
656,Calzadilla de los Barros,6
657,Campanario,6
658,Campillo de Llerena,6
659,Capilla,6
660,Carmonita,6
661,El Carrascalejo,6
662,Casas de Don Pedro,6
663,Casas de Reina,6
664,Castilblanco,6
665,Castuera,6
666,Cheles,6
667,La Codosera,6
668,Cordobilla de Lacara,6
669,La Coronada,6
670,Corte de Peleas,6
671,Cristina,6
672,Don alvaro,6
673,Don Benito,6
674,Entrin Bajo,6
675,Esparragalejo,6
676,Esparragosa de la Serena,6
677,Esparragosa de Lares,6
678,Feria,6
679,Fregenal de la Sierra,6
680,Fuenlabrada de los Montes,6
681,Fuente de Cantos,6
682,Fuente del Arco,6
683,Fuente del Maestre,6
684,Fuentes de Leon,6
685,Garbayuela,6
686,Garlitos,6
687,La Garrovilla,6
688,Granja de Torrehermosa,6
689,Guarena,6
690,La Haba,6
691,Helechosa de los Montes,6
692,Herrera del Duque,6
693,Higuera de la Serena,6
694,Higuera de Llerena,6
695,Higuera de Vargas,6
696,Higuera la Real,6
697,Hinojosa del Valle,6
698,Hornachos,6
699,Jerez de los Caballeros,6
700,A Lapa,6
701,Llera,6
702,Llerena,6
703,Lobon,6
704,Magacela,6
705,Maguilla,6
706,Malcocinado,6
707,Malpartida de la Serena,6
708,Manchita,6
709,Medellin,6
710,Medina de las Torres,6
711,Mengabril,6
712,Merida,6
713,Mirandilla,6
714,Monesterio,6
715,Montemolin,6
716,Monterrubio de la Serena,6
717,Montijo,6
718,La Morera,6
719,La Nava de Santiago,6
720,Navalvillar de Pela,6
721,Nogales,6
722,Oliva de la Frontera,6
723,Oliva de Merida,6
724,Olivenza,6
725,Orellana de la Sierra,6
726,Orellana la Vieja,6
727,Palomas,6
728,La Parra,6
729,Penalsordo,6
730,Peraleda del Zaucejo,6
731,Puebla de Alcocer,6
732,Puebla de la Calzada,6
733,Puebla de la Reina,6
734,Puebla de Obando,6
735,Puebla de Sancho Perez,6
736,Puebla del Maestre,6
737,Puebla del Prior,6
738,Pueblonuevo del Guadiana,6
739,Quintana de la Serena,6
740,Reina,6
741,Rena,6
742,Retamal de Llerena,6
743,Ribera del Fresno,6
744,Risco,6
745,La Roca de la Sierra,6
746,Salvaleon,6
747,Salvatierra de los Barros,6
748,San Pedro de Merida,6
749,San Vicente de Alcantara,6
750,Sancti-Spiritus,6
751,Santa Amalia,6
752,Santa Marta,6
753,Los Santos de Maimona,6
754,Segura de Leon,6
755,Siruela,6
756,Solana de los Barros,6
757,Talarrubias,6
758,Talavera la Real,6
759,Taliga,6
760,Tamurejo,6
761,Torre de Miguel Sesmero,6
762,Torremayor,6
763,Torremejia,6
764,Trasierra,6
765,Trujillanos,6
766,Usagre,6
767,Valdecaballeros,6
768,Valdelacalzada,6
769,Valdetorres,6
770,Valencia de las Torres,6
771,Valencia del Mombuey,6
772,Valencia del Ventoso,6
773,Valle de la Serena,6
774,Valle de Matamoros,6
775,Valle de Santa Ana,6
776,Valverde de Burguillos,6
777,Valverde de Leganes,6
778,Valverde de Llerena,6
779,Valverde de Merida,6
780,Villafranca de los Barros,6
781,Villagarcia de la Torre,6
782,Villagonzalo,6
783,Villalba de los Barros,6
784,Villanueva de la Serena,6
785,Villanueva del Fresno,6
786,Villar de Rena,6
787,Villar del Rey,6
788,Villarta de los Montes,6
789,Zafra,6
790,Zahinos,6
791,Zalamea de la Serena,6
792,La Zarza,6
793,Zarza-Capilla,6
794,Alaior,7
795,Alaro,7
796,Alcudia,7
797,Algaida,7
798,Andratx,7
799,Ariany,7
800,Arta,7
801,Banyalbufar,7
802,Binissalem,7
803,Buger,7
804,Bunyola,7
805,Calvia,7
806,Campanet,7
807,Campos,7
808,Capdepera,7
809,Es Castell,7
810,Ciutadella de Menorca,7
811,Consell,7
812,Costitx,7
813,Deya,7
814,Eivissa,7
815,Escorca,7
816,Esporles,7
817,Estellencs,7
818,Felanitx,7
819,Ferreries,7
820,Formentera,7
821,Fornalutx,7
822,Inca,7
823,Lloret de Vistalegre,7
824,Lloseta,7
825,Llubi,7
826,Llucmajor,7
827,Manacor,7
828,Mancor de la Vall,7
829,Mao,7
830,Maria de la Salut,7
831,Marratxi,7
832,ES Mercadal,7
833,ES Migjorn Gran,7
834,Montuiri,7
835,Muro,7
836,Palma,7
837,Petra,7
838,Sa Pobla,7
839,Pollensa,7
840,Porreres,7
841,Puigpunyent,7
842,Ses Salines,7
843,Sant Antoni de Portmany,7
844,Sant Joan,7
845,Sant Joan de Labritja,7
846,Sant Josep de sa Talaia,7
847,Sant Llorens des Cardassar,7
848,Sant Lluis,7
849,Santa Eugenia,7
850,Santa Eulalia del Rio,7
851,Santa Margalida,7
852,Santa Maria del Cami,7
853,Santanyi,7
854,Selva,7
855,Sencelles,7
856,Sineu,7
857,Soller,7
858,Son Servera,7
859,Valldemossa,7
860,Vilafranca de Bonany,7
861,Abrera,8
862,Aguilar de Segarra,8
863,Aiguafreda,8
864,Alella,8
865,Alpens,8
866,L'Ametlla del Valles,8
867,Arenys de Mar,8
868,Arenys de Munt,8
869,ArgenSola,8
870,Argentona,8
871,Artes,8
872,Avia,8
873,Avinyo,8
874,Avinyonet del Penedes,8
875,Badalona,8
876,Badia del Valles,8
877,Baga,8
878,Balenya,8
879,Balsareny,8
880,Barbera del Valles,8
881,Barcelona,8
882,Begues,8
883,Bellprat,8
884,Berga,8
885,Bigues i Riells,8
886,Borreda,8
887,El Bruc,8
888,El Brull,8
889,Les Cabanyes,8
890,Cabrera d'Anoia,8
891,Cabrera de Mar,8
892,Cabrils,8
893,Calaf,8
894,Calders,8
895,Caldes de Montbui,8
896,Caldes d'Estrac,8
897,Calella,8
898,Calldetenes,8
899,Callus,8
900,Calonge de Segarra,8
901,Campins,8
902,Canet de Mar,8
903,Canovelles,8
904,Canoves i Samalus,8
905,Canyelles,8
906,Capellades,8
907,Capolat,8
908,Cardedeu,8
909,Cardona,8
910,Carme,8
911,Casserres,8
912,Castell de l'Areny,8
913,Castellar de n'Hug,8
914,Castellar del Riu,8
915,Castellar del Valles,8
916,Castellbell i el Vilar,8
917,Castellbisbal,8
918,Castellcir,8
919,Castelldefels,8
920,Castellet i la Gornal,8
921,Castellfollit de Riubregos,8
922,Castellfollit del Boix,8
923,Castellgali,8
924,Castellnou de Bages,8
925,Castelloli,8
926,Castelltersol,8
927,Castellvi de la Marca,8
928,Castellvi de Rosanes,8
929,Centelles,8
930,Cercs,8
931,Cerdanyola del Valles,8
932,Cervello,8
933,Collbato,8
934,Collsuspina,8
935,Copons,8
936,Corbera de Llobregat,8
937,Cornella de Llobregat,8
938,Cubelles,8
939,Dosrius,8
940,Esparreguera,8
941,Esplugues de Llobregat,8
942,L'Espunyola,8
943,L'Estany,8
944,Figaro-Montmany,8
945,Figols,8
946,Fogars de la Selva,8
947,Fogars de Montclus,8
948,Folgueroles,8
949,Fonollosa,8
950,Font-rubi,8
951,Les Franqueses del Valles,8
952,Gaia,8
953,Gallifa,8
954,La Garriga,8
955,Gava,8
956,Gelida,8
957,Gironella,8
958,Gisclareny,8
959,La Granada,8
960,Granera,8
961,Granollers,8
962,Gualba,8
963,Guardiola de Bergueda,8
964,Gurb,8
965,L'Hospitalet de Llobregat,8
966,Els Hostalets de Pierola,8
967,Igualada,8
968,Jorba,8
969,La Llacuna,8
970,La Llagosta,8
971,Llisa d'Amunt,8
972,Llisa de Vall,8
973,Llinars del Valles,8
974,Llusa,8
975,Malgrat de Mar,8
976,Malla,8
977,Manlleu,8
978,Manresa,8
979,Marganell,8
980,Martorell,8
981,Martorelles,8
982,Les Masies de Roda,8
983,Les Masies de Voltrega,8
984,El Masnou,8
985,Masquefa,8
986,Matadepera,8
987,Mataro,8
988,Mediona,8
989,Moia,8
990,Molins de Rei,8
991,Mollet del Valles,8
992,Monistrol de Calders,8
993,Monistrol de Montserrat,8
994,Montcada i Reixac,8
995,Montclar,8
996,Montesquiu,8
997,Montgat,8
998,Montmajor,8
999,Montmaneu,8
1000,Montmelo,8
1001,Montornes del Valles,8
1002,Montseny,8
1003,Muntanyola,8
1004,Mura,8
1005,Navarcles,8
1006,Navas,8
1007,La Nou de Bergueda,8
1008,Odena,8
1009,Olerdola,8
1010,Olesa de Bonesvalls,8
1011,Olesa de Montserrat,8
1012,Olivella,8
1013,Olost,8
1014,Olvan,8
1015,Oris,8
1016,Orista,8
1017,Orpi,8
1018,Orrius,8
1019,Pacs del Penedes,8
1020,Palafolls,8
1021,Palau-solita i Plegamans,8
1022,Palleja,8
1023,La Palma de Cervello,8
1024,El Papiol,8
1025,Parets del Valles,8
1026,Perafita,8
1027,Piera,8
1028,Pineda de Mar,8
1029,El Pla del Penedes,8
1030,La Pobla de Claramunt,8
1031,La Pobla de Lillet,8
1032,Polinya,8
1033,El Pont de Vilomara i Rocafort,8
1034,Pontons,8
1035,El Prat de Llobregat,8
1036,Prats de Llusanes,8
1037,Els Prats de Rei,8
1038,Premia de Dalt,8
1039,Premia de Mar,8
1040,Puigdalber,8
1041,Puig-reig,8
1042,Pujalt,8
1043,La Quar,8
1044,Rajadell,8
1045,Rellinars,8
1046,Ripollet,8
1047,La Roca del Valles,8
1048,Roda de Ter,8
1049,Rubi,8
1050,Rubio,8
1051,Rupit i Pruit,8
1052,Sabadell,8
1053,Sagas,8
1054,Saldes,8
1055,Sallent,8
1056,Sant Adria de Besos,8
1057,Sant Agusti de Lusanes,8
1058,Sant Andreu de la Barca,8
1059,Sant Andreu de Llavaneres,8
1060,Sant Antoni de Vilamajor,8
1061,Sant Bartomeu del Grau,8
1062,Sant Boi de Llobregat,8
1063,Sant Boi de Lusanes,8
1064,Sant Cebria de Vallalta,8
1065,Sant Celoni,8
1066,Sant Climent de Llobregat,8
1067,Sant Cugat del Valles,8
1068,Sant Cugat Sesgarrigues,8
1069,Sant Esteve de Palautordera,8
1070,Sant Esteve Sesrovires,8
1071,Sant Feliu de Codines,8
1072,Sant Feliu de Llobregat,8
1073,Sant Feliu Sasserra,8
1074,Sant Fost de Campsentelles,8
1075,Sant Fruitos de Bages,8
1076,Sant Hipolit de Voltrega,8
1077,Sant Iscle de Vallalta,8
1078,Sant Jaume de Frontanya,8
1079,Sant Joan de Vilatorrada,8
1080,Sant Joan Despi,8
1081,Sant Julia de Cerdanyola,8
1082,Sant Julia de Vilatorta,8
1083,Sant Just Desvern,8
1084,Sant Llorens d'Hortons,8
1085,Sant Llorens Savall,8
1086,Sant Marti d'Albars,8
1087,Sant Marti de Centelles,8
1088,Sant Marti de Tous,8
1089,Sant Marti Sarroca,8
1090,Sant Marti Sesgueioles,8
1091,Sant Mateu de Bages,8
1092,Sant Pere de Ribes,8
1093,Sant Pere de Riudebitlles,8
1094,Sant Pere de Torello,8
1095,Sant Pere de Vilamajor,8
1096,Sant Pere Sallavinera,8
1097,Sant Pol de Mar,8
1098,Sant Quinti de Mediona,8
1099,Sant Quirze de Besora,8
1100,Sant Quirze del Valles,8
1101,Sant Quirze Safaja,8
1102,Sant Sadurni d'Anoia,8
1103,Sant Sadurni d'Osormort,8
1104,Sant Salvador de Guardiola,8
1105,Sant Vicens de Castellet,8
1106,Sant Vicens de Montalt,8
1107,Sant Vicens de Torello,8
1108,Sant Vicens dels Horts,8
1109,Santa Cecilia de Voltrega,8
1110,Santa Coloma de Cervello,8
1111,Santa Coloma de Gramenet,8
1112,Santa Eugenia de Berga,8
1113,Santa Eulalia de Riuprimer,8
1114,Santa Eulalia de Ronsana,8
1115,Santa Fe del Penedes,8
1116,Santa Margarida de Montbui,8
1117,Santa Margarida i els Monjos,8
1118,Santa Maria de Besora,8
1119,Santa Maria de Corco,8
1120,Santa Maria de Martorelles,8
1121,Santa Maria de Merles,8
1122,Santa Maria de Miralles,8
1123,Santa Maria de Palautordera,8
1124,Santa Maria d'Olo,8
1125,Santa Perpetua de Mogoda,8
1126,Santa Susanna,8
1127,Santpedor,8
1128,Sentmenat,8
1129,Seva,8
1130,Sitges,8
1131,Sobremunt,8
1132,Sora,8
1133,Subirats,8
1134,Suria,8
1135,Tagamanent,8
1136,Talamanca,8
1137,Taradell,8
1138,Tavernoles,8
1139,Tavertet,8
1140,Teia,8
1141,Terrassa,8
1142,Tiana,8
1143,Tona,8
1144,Tordera,8
1145,Torello,8
1146,La Torre de Claramunt,8
1147,Torrelavit,8
1148,Torrelles de Foix,8
1149,Torrelles de Llobregat,8
1150,Ullastrell,8
1151,Vacarisses,8
1152,Vallbona d'Anoia,8
1153,Vallcebre,8
1154,Vallgorguina,8
1155,Vallirana,8
1156,Vallromanes,8
1157,Veciana,8
1158,Vic,8
1159,Vilada,8
1160,Viladecans,8
1161,Viladecavalls,8
